Beat	Raw_ECG	Timestamp	HRV
0	5474	1747640405	0.040075
0	5434	1747640405	0.040075
0	5514	1747640405	0.040075
0	5446	1747640405	0.040075
0	5484	1747640405	0.040075
0	5540	1747640406	0.040075
0	5402	1747640406	0.040075
0	5386	1747640406	0.040075
0	5526	1747640406	0.040075
0	6988	1747640406	0.033208
0	7482	1747640406	0.033208
1	4516	1747640406	0.033208
0	4094	1747640406	0.033208
0	4750	1747640406	0.033208
0	5172	1747640406	0.033208
0	5378	1747640406	0.033208
0	5642	1747640406	0.033208
0	5632	1747640406	0.033208
0	5504	1747640406	0.033208
0	5510	1747640406	0.033208
0	5560	1747640406	0.033208
0	5482	1747640406	0.033208
0	5414	1747640406	0.033208
0	5426	1747640406	0.033208
0	5370	1747640406	0.033208
0	5214	1747640406	0.033208
0	5366	1747640406	0.033208
0	5386	1747640406	0.033208
0	5378	1747640406	0.033208
0	5436	1747640406	0.033208
0	5426	1747640406	0.033208
0	5370	1747640406	0.033208
0	5468	1747640406	0.033208
0	5422	1747640406	0.033208
0	5392	1747640406	0.033208
0	5396	1747640406	0.033208
0	5434	1747640406	0.033208
0	5438	1747640406	0.033208
0	5454	1747640406	0.033208
0	5438	1747640406	0.033208
0	5428	1747640407	0.033208
0	5524	1747640407	0.033208
0	5474	1747640407	0.033208
0	5502	1747640407	0.033208
0	5466	1747640407	0.033208
0	5460	1747640407	0.033208
0	7318	1747640407	0.033208
1	4102	1747640407	0.033208
0	4332	1747640407	0.033208
0	4760	1747640407	0.033208
0	5240	1747640407	0.033208
0	5472	1747640407	0.033208
0	5594	1747640407	0.033208
0	5680	1747640407	0.033208
0	5732	1747640407	0.033208
0	5688	1747640407	0.033208
0	5636	1747640407	0.033208
0	5664	1747640407	0.033208
0	5626	1747640407	0.033208
0	5512	1747640407	0.033208
0	5570	1747640407	0.033208
0	5508	1747640407	0.033208
0	5484	1747640407	0.033208
0	5398	1747640407	0.033208
0	5366	1747640407	0.033208
0	5266	1747640407	0.033208
0	5420	1747640407	0.033208
0	5394	1747640407	0.033208
0	5430	1747640407	0.033208
0	5386	1747640407	0.033208
0	5406	1747640407	0.033208
0	5442	1747640407	0.033208
0	5410	1747640407	0.033208
0	5394	1747640407	0.033208
0	5406	1747640407	0.033208
0	5418	1747640407	0.033208
0	5466	1747640407	0.033208
0	5490	1747640407	0.033208
0	5500	1747640407	0.033208
0	5478	1747640408	0.033208
0	5554	1747640408	0.033208
0	5442	1747640408	0.033208
0	5560	1747640408	0.033208
0	5546	1747640408	0.033208
0	5536	1747640408	0.033208
0	5474	1747640408	0.033208
0	5426	1747640408	0.033208
0	5418	1747640408	0.033208
0	5340	1747640408	0.033208
0	5260	1747640408	0.033208
0	6166	1747640408	0.033208
0	7550	1747640408	0.033208
1	6372	1747640408	0.033208
0	3716	1747640408	0.033208
0	4440	1747640408	0.033208
0	4878	1747640408	0.033208
0	5686	1747640408	0.033208
0	5666	1747640408	0.033208
0	5628	1747640408	0.033208
0	5662	1747640408	0.033208
0	5608	1747640408	0.033208
0	5552	1747640408	0.033208
0	5528	1747640408	0.033208
0	5500	1747640408	0.033208
0	5426	1747640408	0.033208
0	5352	1747640408	0.033208
0	5362	1747640408	0.033208
0	5366	1747640408	0.033208
0	5386	1747640408	0.033208
0	5336	1747640408	0.033208
0	5352	1747640408	0.033208
0	5368	1747640408	0.033208
0	5368	1747640408	0.033208
0	5372	1747640408	0.033208
0	5384	1747640408	0.033208
0	5330	1747640408	0.033208
0	5488	1747640408	0.033208
0	5450	1747640408	0.033208
0	5460	1747640409	0.033208
0	5408	1747640409	0.033208
0	5388	1747640409	0.033208
0	5478	1747640409	0.033208
0	5432	1747640409	0.033208
0	5412	1747640409	0.033208
0	5492	1747640409	0.033208
0	5474	1747640409	0.033208
0	5404	1747640409	0.033208
0	5398	1747640409	0.033208
0	5388	1747640409	0.033208
0	5408	1747640409	0.033208
0	6472	1747640409	0.031821
0	7336	1747640409	0.031821
1	5406	1747640409	0.031821
0	3868	1747640409	0.031821
0	4602	1747640409	0.031821
0	5082	1747640409	0.031821
0	5624	1747640409	0.031821
0	5618	1747640409	0.031821
0	5666	1747640409	0.031821
0	5650	1747640409	0.031821
0	5594	1747640409	0.031821
0	5666	1747640409	0.031821
0	5618	1747640409	0.031821
0	5598	1747640409	0.031821
0	5518	1747640409	0.031821
0	5532	1747640409	0.031821
0	5362	1747640409	0.031821
0	5384	1747640409	0.031821
0	5378	1747640409	0.031821
0	5394	1747640409	0.031821
0	5390	1747640409	0.031821
0	5412	1747640409	0.031821
0	5416	1747640409	0.031821
0	5388	1747640409	0.031821
0	5416	1747640409	0.031821
0	5366	1747640410	0.031821
0	5512	1747640410	0.031821
0	5550	1747640410	0.031821
0	5550	1747640410	0.031821
0	5632	1747640410	0.031821
0	5564	1747640410	0.031821
